,r_p_diff,score,sd1,sd2,sd1/sd2,beats_per_sec,label,dom_freq
1008,0,0.266666667,134.4456673,220.3312763,0.610197833,1.033333333,N,0.966666667
1009,0,0.611111111,35.58053717,74.93685667,0.474806907,1.117647059,N,1.176470588
1010,4,1,6.977207396,28.18699236,0.24753288,1.449104618,N,0.812912347
1011,3,0.55,100.4153112,140.3172574,0.715630515,1.366666667,N,0.866666667
1012,0,0.857142857,16.59242725,37.83482339,0.438549087,0.966666667,N,2.933333333
1013,3,0.971014493,54.76707871,85.64739774,0.639448251,1.166666667,N,4.65
1014,0,0,120.8775686,234.089291,0.516373765,0.86589698,N,2.664298401
1015,2,0.921052632,24.12766683,44.48079027,0.542428916,1.3,N,4.1
1016,2,0.821428571,223.6716449,184.3601787,1.213231873,0.966666667,N,0.833333333
1017,0,0.871794872,24.5169554,65.20704176,0.375986316,1.333333333,N,1.366666667
1018,3,0.64,69.84709656,97.1074223,0.7192766,1.207804274,N,1.114896253
1019,1,1,5.485912695,37.55546163,0.146074964,1.233333333,N,1.266666667
1020,0,1,6.112467501,25.03166039,0.244189455,1.533333333,N,6.433333333
1021,3,0.75,23.52112135,77.93273631,0.301813108,1.124744376,N,1.158827539
1022,2,1,3.293715414,13.60004201,0.242184209,1.6,N,1.633333333
1023,2,1,10.49612551,23.42108741,0.448148514,1,N,1.033333333
1024,0,0.103448276,145.764561,203.9680764,0.714643995,1,N,0.966666667
1025,1,0.933333333,12.97018339,23.05192402,0.562650796,1.033333333,N,3.166666667
1026,0,0.894736842,9.618145608,48.57618895,0.198001239,1.3,N,4.166666667
1027,12,0.951219512,11.92802489,62.62531881,0.190466494,1.4,N,1.366666667
1028,1,0.976190476,18.70643197,21.54471545,0.868260804,1.433333333,N,0.6
1029,0,0.733333333,83.59957469,24.82625582,3.367385534,1.033333333,N,1.1
1030,36,0.784615385,85.22901612,83.05584497,1.02616518,2.2,A,0.9
1031,1,0.943661972,31.66865371,75.24298507,0.420885132,1.2,N,1.15
1032,5,0.981818182,43.55131852,40.13990641,1.084988043,1.866666667,A,3.9
1033,0,0.653846154,20.31835514,59.75773311,0.340012147,0.9,N,0.933333333
1034,0,0.696969697,82.6781536,125.4587935,0.659006446,1.133333333,N,0.6
1035,0,0,160.0494304,245.0444585,0.65314446,0.933333333,N,0.666666667
1036,1,1,5.609900132,7.240738547,0.774769051,1.556107539,N,1.578024547
1037,1,0.108108108,221.2701441,241.0098211,0.918095964,1.266666667,N,2
1038,3,1,3.225465566,15.96112056,0.202082652,1.233333333,N,1.3
1039,3,0.833333333,19.84515297,57.77014239,0.343519198,1.033333333,N,1.066666667
1040,2,0.466666667,100.1863767,146.5116465,0.683811691,1.033333333,N,1.033333333
1041,1,1,4.281744193,11.36515141,0.37674326,1.4,N,4.333333333
1042,1,0.608695652,88.43378819,152.4292502,0.58016285,0.8,N,0.933333333
1043,0,1,10.2009558,30.24328367,0.337296569,1.266666667,N,3.933333333
1044,0,0.925925926,20.00246533,20.17266036,0.991563084,0.933333333,N,1
1045,0,0.96875,16.88925248,27.48337456,0.614526155,1.1,N,0.766666667
1046,0,0.94,22.04921315,64.76562043,0.340446258,1.092077088,N,1.092077088
1047,4,0.75,30.47142764,96.11343402,0.317036093,1.086781517,N,1.135082917
1048,6,0.333333333,259.2102606,350.9743742,0.738544691,1.233333333,N,1.733333333
1049,2,0.960526316,30.78239035,44.9334872,0.685065689,1.283333333,N,0.966666667
1050,2,1,8.991976862,21.950166,0.409654162,1.333333333,N,2.766666667
1051,0,0.2,137.3024675,189.0240529,0.726375641,0.866666667,N,0.9
1052,3,0.931034483,186.360654,157.1288549,1.186037117,1,N,0.966666667
1053,0,1,9.027330454,26.96390356,0.334793159,1.092896175,N,1.153612629
1054,1,1,6.525159986,15.65961692,0.416687076,1.3,N,1.366666667
1055,1,0.878787879,50.07286358,29.4568894,1.699869354,1.133333333,N,3.5
1056,1,0.5,16.17855007,54.74206408,0.29554147,1.087371232,N,1.201831362
1057,1,0.777777778,81.13921163,60.06030555,1.350962352,1.393497014,A,1.493032515
1058,0,1,13.25505988,26.51011975,0.5,1.1,N,1.166666667
1059,0,0.62962963,24.36521512,67.91611458,0.35875455,0.933333333,N,1.233333333
1060,1,0.709677419,85.26143528,149.9436314,0.568623252,1.066666667,N,1.066666667
1061,0,0.961538462,137.1779056,141.0501566,0.972546993,0.9,N,1.066666667
1062,0,0.56,88.9768987,48.33482996,1.840844351,0.866666667,N,0.9
1063,1,0.988636364,5.36028882,39.7097372,0.134986761,1.483333333,N,4.633333333
1064,1,0.34375,129.3159516,182.5709244,0.70830529,1.1,N,0.9
1065,0,1,9.044822318,13.80336079,0.655262327,1.023274478,N,3.220304976
1066,0,0.62962963,37.38240382,107.9536283,0.346282051,0.933333333,N,0.933333333
1067,1,1,8.432089728,17.56321133,0.480099543,1.363109049,N,4.147331787
1068,0,0.944444444,75.86639408,109.6379116,0.691972266,1.233333333,N,3.733333333
1069,2,0.333333333,101.1811156,151.1281527,0.669505408,1.068376068,N,2.222222222
1070,2,0.896551724,275.9221295,457.3233151,0.603341488,1,N,0.833333333
1071,0,0.892857143,32.12724283,38.11357257,0.842934437,0.966666667,N,0.8
1072,2,0,151.4635392,213.6206832,0.70903031,1.064908722,N,0.988843813
1073,2,0.52,54.23917867,72.59034122,0.747195533,0.866666667,N,0.766666667
1074,0,1,2.740682008,9.719063303,0.281990344,1.466666667,N,1.5
1075,2,0.709677419,18.38611929,80.0669473,0.229634324,1.100664985,N,0.928686081
1076,2,1,6.97848634,16.13046589,0.432627699,1.1,N,1.166666667
1077,4,0.035714286,108.1750629,180.8454463,0.598163045,0.966666667,N,3.866666667
1078,1,0.866666667,14.70096519,43.81919155,0.335491475,1.033333333,N,1.066666667
1079,0,0.914285714,11.30558378,44.12222199,0.256233328,1.2,N,0.7
1080,0,0.948717949,60.30256762,100.0664022,0.602625519,1.333333333,N,4.033333333
1081,0,0.870967742,19.82267065,50.22664681,0.394664424,1.066666667,N,1.133333333
1082,3,0.941176471,38.68845106,33.88448541,1.141774786,1.166666667,N,0.766666667
1083,0,0.916666667,22.92391042,57.56093094,0.398254685,1.233333333,N,1.233333333
1084,1,1,10.74055292,12.32567798,0.871396522,1.2,N,3.8
1085,0,0.153846154,158.5174649,194.6656621,0.814306248,1.08608206,N,1.005631537
1086,4,1,7.125693665,15.46321801,0.460815702,1.233333333,N,0.733333333
1087,0,0.125,172.6973817,229.35189,0.752979981,0.833333333,N,1.166666667
1088,3,0.269230769,97.93439981,285.3195635,0.343244601,0.9,N,0.666666667
1089,1,1,12.67584645,26.1435507,0.484855581,1.133333333,N,1.166666667
1090,0,0.666666667,16.92986881,17.69066031,0.956994737,0.833333333,N,2.533333333
1091,1,0.96875,13.19473577,34.67170912,0.380562023,1.1,N,1.1
1092,0,0.972972973,15.69382988,49.44479123,0.317401075,1.266666667,N,6.466666667
1093,0,1,10.03765498,17.14383259,0.585496559,1.2,N,3.733333333
1094,0,0.5,78.77501006,142.7895599,0.551686063,0.966666667,N,0.933333333
1095,2,0.925,23.35461288,57.96352835,0.402919104,1.366666667,N,1.4
1096,0,1,20.07833229,17.2929425,1.161070899,0.971345313,N,1.991257892
1097,0,0.607142857,39.49922778,91.87109847,0.429941825,0.966666667,N,1.033333333
1098,1,0.903225806,32.70037943,34.96921044,0.935119181,1.066666667,N,1.1
1099,1,0.904761905,90.60489579,84.51660418,1.072036633,1.433333333,N,1
1100,0,0.909090909,9.013878189,54.73737805,0.164675008,1.133333333,N,1.133333333
1101,0,1,12.15406739,32.37690363,0.375393136,1.133333333,N,0.866666667
1102,1,0.696969697,16.25917876,70.79314883,0.229671642,1.133333333,N,1.033333333
1103,4,0.357142857,105.9971271,176.5328496,0.600438543,0.966666667,N,0.966666667
1104,0,0.217391304,55.58655012,173.0012779,0.321307165,1.091901729,N,1.137397634
1105,4,0.976190476,24.61562533,24.22450463,1.016145664,1.433333333,N,2.9
1106,1,0.548387097,192.0486342,158.491538,1.211727999,1.05,A,0.666666667
1107,1,0.64,129.0306931,132.9798555,0.970302551,0.866666667,N,0.666666667
1108,1,0.096774194,193.3826406,301.9312427,0.640485691,1.066666667,N,0.866666667
1109,8,0.967741935,224.9114503,219.6233589,1.024078001,1.39575458,N,0.828729282
1110,3,0.914285714,14.62526925,60.08996203,0.243389557,1.2,N,1.2
1111,2,0.041666667,97.81975288,171.3020182,0.57103678,0.833333333,N,0.833333333
1112,11,0.966666667,67.87116898,111.6887996,0.607681068,1.011720478,N,0.72976559
1113,4,0,184.0741277,279.7662153,0.657956957,1.133333333,N,1.033333333
1114,0,1,6.774545243,17.18462621,0.394221274,1.271551724,N,1.293103448
1115,1,0.806451613,26.53218404,72.32304928,0.366856546,1.066666667,N,1.133333333
1116,0,1,3.331349797,9.591084167,0.347338188,1.433333333,N,3
1117,1,0.538461538,55.974121,88.89474425,0.629667383,0.9,N,0.933333333
1118,0,0.903225806,21.83608973,38.13523694,0.572596147,1.066666667,N,1.1
1119,0,0.25,264.6937765,368.5096055,0.718281891,0.966666667,A,1.033333333
1120,3,1,11.05277255,13.18485153,0.838293289,1.366666667,N,0.8
1121,0,1,10.47879392,37.65929673,0.278252512,1.166666667,N,1.266666667
1122,1,0.035714286,105.5222675,158.748151,0.664714939,0.966666667,N,0.7
1123,0,1,10.84224334,18.90029435,0.573654735,1.303242212,N,4.036872219
1124,1,1,20.11789798,27.62879854,0.728149577,1.033333333,N,3.233333333
1125,0,0,6.31906287,25.60381916,0.246801574,0.910746812,N,2.094717668
1126,3,1,4.499203526,24.45362546,0.183989222,1.166666667,N,0.833333333
1127,3,0.928571429,42.47164793,46.30238643,0.917266932,0.966666667,N,1
1128,2,0.972972973,28.98155544,17.04646981,1.700149987,1.266666667,N,3.966666667
1129,9,0.488372093,139.0997153,127.4262269,1.091609778,1.466666667,A,1.433333333
1130,3,0.97826087,18.76531839,22.18552526,0.84583611,1.566666667,N,0.966666667
1131,0,1,5.192062651,27.53477024,0.188563863,1.5,N,4.6
1132,2,0.678571429,43.11912869,97.09340869,0.444099443,0.966666667,N,1.033333333
1133,1,1,3.257233167,19.89028118,0.163760036,1.266666667,N,3.833333333
1134,1,0.382352941,139.2715756,175.558229,0.793307021,1.166666667,N,0.833333333
1135,1,1,8.011082275,26.88456967,0.297980677,1.333333333,N,1.4
1136,1,0.928571429,110.1221238,102.7417131,1.071834608,1.433333333,N,0.733333333
1137,0,1,4.617298392,11.90179725,0.387949676,1.4,N,4.366666667
1138,0,0.333333333,182.67742,241.9804774,0.754926273,1.033333333,N,0.966666667
1139,2,0.517241379,94.521523,154.851874,0.610399607,1,N,3.033333333
1140,1,0.972972973,38.74770448,24.32939748,1.592629021,1.266666667,N,1.3
1141,0,1,5.946091916,18.6962836,0.318036036,1.233333333,N,3.9
1142,2,1,21.18841544,42.32173161,0.500650957,1.3,N,0.666666667
1143,0,0,147.4169635,269.3005821,0.547406776,1.033333333,N,0.7
1144,0,0.805555556,130.602754,87.00806645,1.501041908,1.233333333,N,1.3
1145,2,0.44,192.0960368,179.1491163,1.072268961,1.148409894,A,1.104240283
1146,2,0.461538462,20.75726855,37.45779518,0.554150837,1.28992629,N,1.382063882
1147,3,0.538461538,102.625273,150.0943703,0.683738323,1.101441392,N,1.142235518
1148,0,0.838709677,19.96432003,52.09209556,0.383250468,1.066666667,N,1.166666667
1149,0,0.888888889,179.9088454,198.6958631,0.90544837,0.933333333,N,0.766666667
1150,0,0.458333333,34.8094703,92.94082106,0.374533708,0.833333333,N,0.866666667
1151,0,0.727272727,16.28451863,91.81353646,0.177365117,1.133333333,N,1.133333333
1152,0,0,26.37338726,16.99019325,1.552271176,0.920245399,N,4.141104294
1153,9,0.948717949,61.07206915,65.68321829,0.92979715,1.333333333,N,0.633333333
1154,0,0.857142857,18.95126188,57.91288583,0.327237395,1.2,N,4.766666667
1155,0,0.951219512,94.18148851,55.27758236,1.703791745,1.4,N,5.7
1156,1,0,153.9867986,303.2806448,0.50773698,0.966666667,N,0.866666667
1157,1,0.192307692,131.7725313,175.6560781,0.750173479,0.9,N,0.866666667
1158,1,0.944444444,54.60364358,116.9658269,0.46683416,1.216937097,N,3.584129807
1159,0,1,14.49042095,14.24189736,1.017450174,1.309226933,N,1.433915212
1160,0,0.891891892,97.55015241,115.5341861,0.844340154,1.266666667,N,3.833333333
1161,1,1,5.824553375,30.45055138,0.191279077,1.466666667,N,0.6
1162,5,0.95,119.0128511,73.99883314,1.608307132,1.275668948,N,0.902302427
1163,2,0.924050633,62.2825093,92.17176998,0.67572218,1.333333333,N,0.816666667
1164,2,0.545454545,115.3776408,130.2936854,0.88551982,1.104294479,N,2.484662577
1165,2,0.647058824,151.1549591,137.9027618,1.096098128,1.166666667,A,1.2
1166,0,0.571428571,12.07543732,72.97841954,0.165465865,0.966666667,N,0.966666667
1167,0,0.045454545,143.4678305,172.005203,0.834090062,1.02526003,N,1.02526003
1168,6,0.742857143,50.53372386,55.08848741,0.917319139,1.2,N,0.9
1169,1,0.942857143,149.1521598,148.6000932,1.003715116,1.2,N,0.833333333
1170,7,1,11.00390616,36.03299537,0.305384164,1.3,N,1.366666667
1171,4,0.166666667,251.0549172,301.5110848,0.832655679,1.233333333,A,0.6
1172,4,0.297297297,114.7903947,181.5426012,0.632305552,1.266666667,N,0.866666667
1173,0,1,10.01386277,15.50744689,0.645745418,1.033333333,N,3.266666667
1174,3,0.382352941,124.439525,202.3115576,0.615088562,1.166666667,N,0.833333333
1175,5,0.890909091,112.508844,112.7704712,0.997680003,1.866666667,A,0.966666667
1176,2,0.787878788,94.01351853,93.36669326,1.006927795,1.133333333,N,1.233333333
1177,0,1,14.42920098,44.18048052,0.326596742,1.262468828,N,1.262468828
1178,1,1,4.100831235,12.0060045,0.341565026,1.3,N,2.633333333
1179,2,0.914285714,23.8257483,38.17718057,0.624083496,1.2,N,1.233333333
1180,2,0.642857143,55.93137629,105.5762019,0.529772575,0.966666667,N,1.033333333
1181,0,0.882352941,34.68960779,76.25372851,0.454923431,0.866666667,N,0.866666667
1182,0,1,3.088771111,12.9998848,0.237599883,1.366666667,N,1.4
1183,6,0.717948718,61.8139478,135.9722833,0.454606971,1.333333333,N,1.133333333
1184,0,1,19.88572187,18.46214611,1.077107816,1.033333333,N,1.066666667
1185,0,0.441176471,109.5322628,171.5910113,0.638333337,1.166666667,N,1.166666667
1186,2,0,1193.973245,933.1908297,1.279452398,0.894039735,A,0.993377483
1187,0,0.5,117.7355383,165.2805847,0.712337378,1.166666667,N,1.133333333
1188,1,0.783783784,136.451373,137.4998909,0.992374409,1.266666667,N,1.233333333
1189,0,0.642857143,10.46109638,71.05622024,0.14722281,0.966666667,N,1.033333333
1190,0,1,2.380573113,9.638151658,0.246994776,1.333333333,N,2.733333333
1191,4,0.941176471,65.98047529,94.71284715,0.696637017,1.166666667,N,0.933333333
1192,0,0.846153846,63.09304663,109.1068697,0.578268324,1.333333333,N,1.3
1193,0,0.722222222,13.40522716,69.30921859,0.193411893,1.291345718,N,2.446760308
1194,0,0.833333333,65.12538056,135.7215704,0.479845469,1.233333333,N,1.233333333
1195,0,0.970588235,18.37384566,37.7656222,0.486523049,1.056338028,N,1.116700201
1196,3,0.90625,58.37154984,37.12029798,1.572496801,1.1,N,0.733333333
1197,0,1,10.06610129,15.40428879,0.653460957,1.166666667,N,3.666666667
1198,15,0.795454545,110.67099,99.8369863,1.108516934,1.5,A,0.6
1199,1,1,4.852691778,15.36416432,0.315844824,1.166666667,N,1.2
1200,6,0.25,228.5268429,227.9140447,1.002688725,1.161405599,A,0.714711138
1201,0,0.931034483,11.07334853,24.55845911,0.450897529,1,N,0.9
1202,0,0.882352941,9.081364237,54.69573387,0.166034233,1.166666667,N,3.733333333
1203,0,1,7.013378303,11.40714117,0.614823487,0.95053148,N,2.974243663
1204,2,0,178.3802945,259.3851202,0.687704423,1,N,0.7
1205,0,1,14.17166085,53.90121034,0.262919158,1.428222656,N,0.549316406
1206,2,1,7.799303937,28.66989912,0.272038067,1.300837321,N,0.627990431
1207,0,0.384615385,103.210077,77.18456956,1.337185368,0.9,N,0.933333333
1208,6,1,6.579843112,22.24405696,0.295802296,1.433333333,N,1.466666667
1209,3,0,13.63907275,40.55924165,0.336275339,0.950570342,N,0.570342205
1210,0,1,13.22665659,16.62309118,0.795679723,1.066666667,N,1.1
1211,1,0.090909091,187.0644571,249.4010603,0.750054779,0.940930476,N,0.78410873
1212,3,0.5,227.0170279,215.7254402,1.052342402,1.149764151,A,3.891509434
1213,0,0.0625,285.3416409,302.5361065,0.943165575,1.1,N,0.966666667
1214,1,0.342857143,181.8679112,206.285518,0.881631988,1.2,A,1.3
1215,0,0.709677419,57.61778061,56.85377606,1.013438062,1.066666667,N,1.133333333
1216,3,0.869565217,98.89007542,63.99645594,1.545242998,1.174168297,N,1.761252446
1217,1,0.730769231,77.32505703,128.8035886,0.600333095,1.361802286,N,1.008742434
1218,1,0.470588235,144.7127902,147.8951735,0.978482169,1.166666667,A,1.1
1219,5,0.974358974,17.0248899,40.40314121,0.421375403,1.333333333,N,1.4
1220,20,0.909090909,28.06940243,45.81487164,0.61267011,1.5,N,0.533333333
1221,0,1,11.42368749,21.38541812,0.534181162,1.1,N,1.133333333
1222,23,0.767857143,99.92518781,133.050002,0.751034846,1.9,A,5.433333333
1223,10,0.878787879,82.58672709,131.5568297,0.62776465,1.133333333,N,1.1
1224,11,0.921052632,33.60251671,65.79957171,0.51067987,1.277292576,N,0.720524017
1225,0,0.731707317,65.50349863,95.29457254,0.687379112,1.4,N,0.933333333
1226,1,0.875,11.51421685,37.81136923,0.304517321,1.337375178,N,1.016405136
1227,4,0.833333333,35.65479446,43.29474791,0.823536253,1.033333333,N,1.2
1228,1,0.617647059,92.68308403,43.25532759,2.14269754,1.166666667,N,0.933333333
1229,0,1,7.660883039,20.505758,0.373596677,1.266666667,N,1.3
1230,1,0.689655172,138.6390156,140.0486836,0.989934443,1,N,1.133333333
1231,4,0.929824561,66.86868838,70.96591234,0.942264901,1.56841536,N,0.648999459
1232,0,0.838709677,27.85600097,56.64623815,0.491753767,1.066666667,N,1.1
1233,1,0.533333333,92.71538254,122.8644772,0.754615042,1.033333333,N,1.1
1234,0,1,8.221096019,16.93651909,0.485406474,1.066666667,N,1.133333333
1235,0,0.6875,86.84984244,135.1512815,0.642612053,1.1,N,2.2
1236,17,0.661764706,91.47994308,117.694977,0.777262933,1.15,A,1.183333333
1237,2,0.941176471,18.41793929,45.26571327,0.40688499,1.166666667,N,0.866666667
1238,0,0,7.545393696,19.93101049,0.378575572,0.924170616,N,0.995260664
1239,0,1,12.78047243,16.80869997,0.760348656,1.166666667,N,4.866666667
1240,0,0.764705882,9.325098674,64.35831094,0.144893465,1.404056162,N,0.780031201
1241,0,1,12.27576655,29.54479591,0.415496746,1.133333333,N,2.366666667
1242,0,0.588235294,72.65249766,62.55483705,1.16142094,1.414353064,A,1.021477213
1243,1,0.75,30.67985209,75.87886422,0.404326717,1.1,N,1.1
1244,0,1,8.391664362,15.52444093,0.540545351,1.2,N,3.766666667
1245,0,1,7.669958035,38.18485475,0.200863879,1.366666667,N,4.133333333
1246,13,1,6.250448013,24.96407408,0.250377722,1.527777778,N,1.574074074
1247,0,0.890410959,16.6480091,66.16681827,0.251606614,1.232785429,N,3.914926699
1248,0,0.310344828,338.7693962,231.4272701,1.46382661,1,A,1.333333333
1249,6,0.846153846,31.46764009,103.5746148,0.303816144,1.333333333,N,0.966666667
1250,0,1,16.29534272,21.12093156,0.771525758,1.133333333,N,0.933333333
1251,10,0.5,173.7839444,190.1436301,0.913961431,1.5,A,1.533333333
1252,1,1,23.54937425,38.14418507,0.617377831,1.085620647,N,3.379762392
1253,2,1,10.41562495,31.56499234,0.329973942,1.1,N,1.1
1254,0,0.862068966,14.86022366,38.32029873,0.38778987,1,N,1.033333333
1255,1,0.666666667,118.5132875,154.0652115,0.769241065,1.133333333,A,1.133333333
1256,5,0.064516129,186.4300915,265.5337625,0.70209562,1.066666667,N,0.666666667
1257,23,0.972972973,18.20227661,12.42863717,1.464543245,1.266666667,N,2.733333333
1258,1,1,7.293981114,18.62872301,0.39154488,1.153612629,N,3.521554341
1259,7,0.935483871,215.0613033,200.4837514,1.072711887,1.066666667,N,0.7
1260,5,0.882352941,206.1731966,172.8693668,1.19265316,1.166666667,N,0.6
1261,0,0.7,11.07905502,82.96891696,0.133532598,1.106816585,N,1.26493324
1262,0,1,8.038318936,14.4734906,0.555382192,1.2,N,3.766666667
1263,0,1,3.070920962,9.943590901,0.308834202,1.4,N,4.4
1264,0,0.038461538,145.8478964,198.1645556,0.735993861,0.9,N,0.9
1265,2,0.428571429,89.32024691,77.18033904,1.157292751,1.105108055,A,2.504911591
1266,0,0.875,13.42665916,43.46533964,0.308904964,1.1,N,1.166666667
1267,1,0.96969697,21.65852712,37.90743649,0.571352988,1.133333333,N,1.2
1268,0,0.857142857,117.4865328,174.3787925,0.673743241,0.95,N,0.85
1269,7,0.8,80.7015499,61.79120699,1.306036147,1.366666667,A,1.433333333
1270,0,0.384615385,98.14227358,156.3544712,0.627690867,0.908697534,N,0.908697534
1271,4,0.090909091,315.3010232,348.3088795,0.905233951,1.133333333,N,1.166666667
1272,0,0.25862069,203.7998859,261.4891339,0.779381854,0.983333333,N,0.916666667
1273,0,1,9.254848897,26.38443555,0.350769259,1.399285961,N,4.353334101
1274,10,0.476190476,131.3451308,146.8018954,0.894710048,1.433333333,A,0.766666667
1275,12,1,6.58495042,21.57317222,0.305237929,1.589789521,N,4.970891178
1276,1,0.277777778,95.72584363,147.8294839,0.647542297,1.268922529,N,0.934995548
